name,category,reference,description,url,img_names
Portatarjetas ARC(stock telefònicamente),oficina,OF-122,"Tarjetero plástico con forma convexa. Medidas: 10 cm x 4 cm Marca: 3.3 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portatarjetas-arc-produccion-nacional/2385/24,['OF-122_1.jpg']
Portatarjetas Plástico(stock telefònicamente),oficina,OF-314,"Tarjetero plástico. Producción nacional Medidas: 6 cm x 9.5 cm Marca: 5.5 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portatarjetas-plastico-produccion-nacional/4462/24,"['OF-314_1.jpg', 'OF-314_2.jpg', 'OF-314_3.jpg', 'OF-314_4.jpg']"
Portalápices Cilíndrico ( sobre pedido ),oficina,OF-220,"Portalapices cilíndrico con borde y base plástica Medidas: 10.5 cm alto x 7.5 cm ancho. Troquel: 27.2 cm ancho.  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación** Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/portalapices-cilindrico-nacional/3472/24,"['OF-220_1.jpg', 'OF-220_2.jpg', 'OF-220_3.jpg', 'OF-220_4.jpg', 'OF-220_5.jpg', 'OF-220_6.jpg', 'OF-220_7.jpg']"
Alcancia con Portaboligrafo,oficina,VA-565,"Alcancía plástica con portabolígrafo. Tapa giratoria en la base. No incluye bolígrafos. Medidas: 6.5 cm x 6.5 cm x 8.5 cm . Marca: 4 cm / Tampografía Unidades por Caja: 150   Unidades  Empaque: 73,0    X 39,0 X 33,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/alcancia-con-portaboligrafo/6920/24,"['VA-565_1.jpg', 'VA-565_2.jpg', 'VA-565_3.jpg']"
Multiorganizador Elastic OFERTA,oficina,PM OF-402,"Multiorganizador de tecnología y de cables, con bandas elásticas de presión elaborado en poliéster y nylon, bolsillo trasero en poliéster. Medidas: 22 cm alto X 25.5 cm ancho. Área de marca: Sobre bolsillo 5 cm. X 2 cm. Técnica de marca: Screen. Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/multiorganizador-elastic-oferta/6191/24,"['PM OF-402_1.jpg', 'PM OF-402_2.jpg', 'PM OF-402_3.jpg']"
Microfibra Multiusos,oficina,OF-102,"Estuche tubular plástico con argolla y microfibra. Medidas: 8.5 cm x 2 cm diámetro. Marca: 5 cm / Tampografía  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega. Unidades por Caja: 1000   Unidades  Empaque: 29,0    X 54,5 X 44,0 / 15,0 Kg",https://www.catalogospromocionales.com/p/microfibra-multiusos/2158/24,['OF-102_1.jpg']
Carpeta Folder String,oficina,OF-401,"Folder en poliéster con calculadora interna,block de papel, portabolígrafo, cierre elástico, gancho metálico. No incluye lápiz. Medidas: 32.5 cm x 25.5 cm Marca: 3.5 cm x 2.5 cm / Screen Unidades por Caja: 20   Unidades  Empaque: 48,0    X 27,0 X 34,5 / 12,0 Kg",https://www.catalogospromocionales.com/p/carpeta-folder-string/6190/24,"['OF-401_1.jpg', 'OF-401_2.jpg', 'OF-401_3.jpg', 'OF-401_4.jpg']"
Mouse Pad Sencillo,oficina,VA-14-SEN,"Diseño e impresión personalizado. Impresión desde 1 tinta hasta policromìa Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/mouse-pad-sencillo/5547/24,['VA-14-SEN_1.jpg']
Carpeta Folder A4 Crown,oficina,OF-370,"Estuche en poliéster con cierre en banda elástica, bolsillo interno con solapa para documentos, calculadora solar de 8 dígitos, sujetador para bolígrafo, anotador y en la parte exterior bolsillo con cierre en cremallera. (No incluye bolígrafo). Medidas: Medidas Cerrado: 24.6 cm ancho x 32.2 cm alto x 1 cm. Medidas Abierto: 49. cm ancho x 32.2 cm alto Marca: 6 cm ancho x 2 cm alto / Screen Unidades por Caja: 20   Unidades  Empaque: 43,0    X 26,0 X 34,0 / 11,4 Kg",https://www.catalogospromocionales.com/p/carpeta-folder-a4-crown/5507/24,"['OF-370_1.jpg', 'OF-370_2.jpg', 'OF-370_3.jpg', 'OF-370_4.jpg']"
Mini set de colores x 12 unidades,oficina,VA-451,"Estuche de cartón con 12 colores y tajalápiz plástico. Medidas: 10.2 cm x 3.6 cm diámetro Marca: 3 cm / Screen Unidades por Caja: 200   Unidades  Empaque: 31,0    X 20,0 X 55,5 / 12,0 Kg",https://www.catalogospromocionales.com/p/mini-set-de-colores-x-12-unidades/5688/24,"['VA-451_1.jpg', 'VA-451_2.jpg', 'VA-451_3.jpg', 'VA-451_4.jpg', 'VA-451_5.jpg']"
