name,category,reference,description,url,img_names
Bolsa En Cambrel Jeff-OFERTA,variedades,PM VA-703,"Con agarraderas y bolsillo. Medidas: 41 cm x 30 cm x 16 cm Marca: 15 cm / Screen Unidades por Caja: 100   Unidades  Empaque: 46,0    X 36,0 X 49,0 / 10,3 Kg",https://www.catalogospromocionales.com/p/Bolsa-En-Cambrel-Jeff-OFERTA/8197/28,"['PM VA-703_1.jpg', 'PM VA-703_2.jpg', 'PM VA-703_3.jpg', 'PM VA-703_4.jpg', 'PM VA-703_5.jpg', 'PM VA-703_6.jpg']"
Morral Backpack Plegable Molly,variedades,VA-699,"Morral backpack plegable en poliéster con dos bolsillos de malla. Medidas: Cerrado: 24 cm x 14 cm. Abierto: 32 cm x 30 cm x 12.5 cm Marca: 13 cm / Screen Unidades por Caja: 100   Unidades  Empaque: 65,0    X 45,0 X 29,0 / 13,5 Kg",https://www.catalogospromocionales.com/p/Morral-Backpack-Plegable-Molly/8193/28,"['VA-699_1.jpg', 'VA-699_2.jpg', 'VA-699_3.jpg', 'VA-699_4.jpg', 'VA-699_5.jpg', 'VA-699_6.jpg', 'VA-699_7.jpg', 'VA-699_8.jpg', 'VA-699_9.jpg']"
Morral Backpack Allison,variedades,VA-695,"Morral backpack en poliéster con 2 bolsillos, 3 bolsillos de malla. Para laptop de 15”. Medidas: 29 cm x 40 cm x 11.5 cm Marca: 11 cm / 3,5 cm Láser/ Screen / Láser (Líquido oxidante -verML-332). Unidades por Caja: 25   Unidades  Empaque: 47,0    X 39,0 X 39,0 / 9,5 Kg",https://www.catalogospromocionales.com/p/Morral-Backpack-Allison/8189/28,"['VA-695_1.jpg', 'VA-695_2.jpg', 'VA-695_3.jpg', 'VA-695_4.jpg', 'VA-695_5.jpg', 'VA-695_6.jpg']"
Sporty Bag Reflective,variedades,VA-688,"Poliéster, con banda y punta reflectivas. Medidas: 35 cm x 40 cm Marca: 20 cm / Screen Unidades por Caja: 300   Unidades  Empaque: 47,0    X 44,0 X 24,0 / 14,0 Kg",https://www.catalogospromocionales.com/p/Sporty-Bag-Reflective/8182/28,"['VA-688_1.jpg', 'VA-688_2.jpg', 'VA-688_3.jpg', 'VA-688_4.jpg', 'VA-688_5.jpg', 'VA-688_6.jpg']"
Morral Backpack Clemence,variedades,VA-691,"Morral backpack en poliéster con tres bolsillos. Medidas: 30 cm x 44 cm x 13.5 cm Marca: 13 cm / Screen  / 3.5 cm / Láser (Líquido oxidante - opción ver: ML-332) Unidades por Caja: 20   Unidades  Empaque: 49,0    X 42,5 X 28,0 / 8,8 Kg",https://www.catalogospromocionales.com/p/Morral-Backpack-Clemence/8185/28,"['VA-691_1.jpg', 'VA-691_2.jpg', 'VA-691_3.jpg', 'VA-691_4.jpg', 'VA-691_5.jpg']"
Bolsa En Cambrel Reflectiva,variedades,VA-706,"Con bordes reflectivos. Medidas: 41 cm x 32 cm x 16.5 cm Marca: 20 cm / Screen  Unidades por Caja: 200   Unidades  Empaque: 46,0    X 39,0 X 46,5 / 10,5 Kg",https://www.catalogospromocionales.com/p/Bolsa-En-Cambrel-Reflectiva/8199/28,"['VA-706_1.jpg', 'VA-706_2.jpg', 'VA-706_3.jpg', 'VA-706_4.jpg', 'VA-706_5.jpg', 'VA-706_6.jpg', 'VA-706_7.jpg', 'VA-706_8.jpg', 'VA-706_9.jpg']"
Pastillero Giratorio,variedades,CP-178,"Pastillero plástico giratorio con dispensador. Medidas: 2.8 cm x 9.2 cm diámetro Marca: 3.5 cm / Tampografía Unidades por Caja: 200   Unidades  Empaque: 48,5    X 41,5 X 36,0 / 14,5 Kg",https://www.catalogospromocionales.com/p/pastillero-giratorio/7388/28,"['CP-178_1.jpg', 'CP-178_2.jpg', 'CP-178_3.jpg', 'CP-178_4.jpg', 'CP-178_5.jpg']"
Bolsa En Cambrel Sheldon OFERTA,variedades,PM VA-716,"En cambrel. Con bolsillo. Medidas: 43.5 cm x 33 cm x 15.5 cm base Marca: 12 cm / Screen Unidades por Caja: 200   Unidades  Empaque: 49,0    X 38,0 X 62,0 / 12,5 Kg",https://www.catalogospromocionales.com/p/Bolsa-En-Cambrel-Sheldon/8209/28,"['PM VA-716_1.jpg', 'PM VA-716_2.jpg', 'PM VA-716_3.jpg', 'PM VA-716_4.jpg', 'PM VA-716_5.jpg', 'PM VA-716_6.jpg', 'PM VA-716_7.jpg', 'PM VA-716_8.jpg', 'PM VA-716_9.jpg']"
Apoya Muñecas Ergonomico,variedades,VA-739,"Apoya muñecas en espuma de alta densidad. Medidas: 44 cm x 6 cm. Marca: 7 cm / Screen Unidades por Caja: 50   Unidades  Empaque: 45,0    X 30,0 X 24,0 / 16,0 Kg",https://www.catalogospromocionales.com/p/Apoya-Munecas-Ergonomico/8339/28,"['VA-739_1.jpg', 'VA-739_2.jpg', 'VA-739_3.jpg']"
Llavero con Capa Poncho Soccer,variedades,VA-244-1,"Estuche esférico con carabinero. Capa blanca plástica en el interior. Capa 120 x 90 cm x 0.015 mm. Medidas: 6.4 cm diámetro Marca: 2 cm / Tampografía solo en la bola Unidades por Caja: 200   Unidades  Empaque: 36,0    X 36,0 X 59,0 / 12,0 Kg",https://www.catalogospromocionales.com/p/llavero-con-capa-poncho-soccer/8294/28,"['VA-244-1_1.jpg', 'VA-244-1_2.jpg', 'VA-244-1_3.jpg', 'VA-244-1_4.jpg']"
Sporty Bag En Cambrel Mesh OFERTA,variedades,PM VA-714,"En cambrel. Medidas: 32 cm x 46 cm Marca: 20 cm / Screen Unidades por Caja: 200   Unidades  Empaque: 56,0    X 42,0 X 36,0 / 9,5 Kg",https://www.catalogospromocionales.com/p/Sporty-Bag-En-Cambrel-Mesh/8207/28,"['PM VA-714_1.jpg', 'PM VA-714_2.jpg', 'PM VA-714_3.jpg', 'PM VA-714_4.jpg', 'PM VA-714_5.jpg', 'PM VA-714_6.jpg', 'PM VA-714_7.jpg', 'PM VA-714_8.jpg', 'PM VA-714_9.jpg']"
BotilitoSamson 650 ML (Produccion nacional),variedades,MU-175,"Botilito en polietileno. Disponible con bola antiestrés VA-89. Opcional Tapa negra o tapa de colores. Medidas: 25.5 cm x 7 cm diámetro Marca: 4.5 cm / Tampografía / 21.5 cm / Serigrafía Contorno  NUEVO Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Botilito-Samson-650-ML-Produccion-nacional/8369/28,"['MU-175_1.jpg', 'MU-175_2.jpg', 'MU-175_3.jpg', 'MU-175_4.jpg', 'MU-175_5.jpg', 'MU-175_6.jpg', 'MU-175_7.jpg', 'MU-175_8.jpg']"
Soporte para moviles Pump,variedades,TE-234,"Soporte plástico expandible para celulares con adhesivo 3M. Funciona como organizador de cables. Empaque bolsa individual. Medidas: 2 cm x 4 cm diámetro (abierto) Marca: 4 cm / Tampografía / Impresión digital full color sobre rígidos (Color Blanco únicamente) / Litoresina a partir de 400 unidades  Venta mínima y en múltiplos de caja de 200 unidades.   Nota Importante: Debe limpiar muy bien la superficie del dispositivo antes de pegar el soporte y que esté completamente seca, no pega en superficies porosas, deben ser completamente lisas. Adherir y presionar firmemente por tres minutos, luego dejar reposar como mínimo una hora antes de su uso.   Unidades por Caja: 2000   Unidades  Empaque: 45,0    X 40,0 X 35,0 / 13,0 Kg",https://www.catalogospromocionales.com/p/soporte-para-moviles-pump/8230/28,"['TE-234_1.jpg', 'TE-234_2.jpg', 'TE-234_3.jpg', 'TE-234_4.jpg', 'TE-234_5.jpg', 'TE-234_6.jpg', 'TE-234_7.jpg', 'TE-234_8.jpg', 'TE-234_9.jpg']"
Maraca Grande Unidad ( produccion nacional),variedades,VA-741,"Poliestireno de alto impacto. Medidas: 15.5 cm x 7 cm diámetro Marca: 3 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/maraca-grande-unidad-produccion-nacional/8370/28,['VA-741_1.jpg']
