name,category,reference,description,url,img_names
Billetera Swisspeak OFERTA,maletines,PM VA-772,"Billetera en poliuretano para hombre. 10 ranuras. Su material interno permite bloquear las señales electromagnéticas RFID (Radio Frequency Identification) para prevenir robo de información de las tarjetas. Empaque Caja Individual. Medidas: 8,3 cm x 11,5 cm x 0,6 cm Marca: 5 cm / Repujado Unidades por Caja: 150   Unidades  Empaque: 39,5    X 40,5 X 40,0 / 18,0 Kg",https://www.catalogospromocionales.com/p/Billetera-Swisspeak/8582/107,"['PM VA-772_1.jpg', 'PM VA-772_2.jpg', 'PM VA-772_3.jpg', 'PM VA-772_4.jpg', 'PM VA-772_5.jpg', 'PM VA-772_6.jpg', 'PM VA-772_7.jpg']"
Morral Backpack Modern Swisspeak,maletines,VA-774,"Poliéster y poliuretano. Compartimento principal para portátil y compartimento frontal. Sistema de chupas en una correa para sostener teléfonos o tarjetas. Conexión a puerto de carga USB integrado (no incluye pila). Medidas: 45 cm x 30 cm x 13,5 cm Marca: 15 cm / Screen Unidades por Caja: 10   Unidades  Empaque: 49,0    X 34,5 X 77,0 / 7,8 Kg",https://www.catalogospromocionales.com/p/Morral-Backpack-Modern-Swisspeak/8585/107,"['VA-774_1.jpg', 'VA-774_2.jpg', 'VA-774_3.jpg', 'VA-774_4.jpg', 'VA-774_5.jpg', 'VA-774_6.jpg', 'VA-774_7.jpg', 'VA-774_8.jpg']"
Maletín One Lexon,maletines,LX-73,"Maletín de viaje. Poliéster 600D. Bolsillo externo con cremallera. Dos bolsillos internos y caucho sujetador. Reata posterior para enganchar en el trolley. Medidas: 38 cm x 28 cm x 20 cm Marca: Incluye placa metálica de 2,8 cm x 1,6 cm / Láser Unidades por Caja: 12   Unidades  Empaque: 29,0    X 42,0 X 90,0 / 5,2 Kg",https://www.catalogospromocionales.com/p/Maletin-One-Lexon/8580/107,"['LX-73_1.jpg', 'LX-73_2.jpg', 'LX-73_3.jpg', 'LX-73_4.jpg', 'LX-73_5.jpg', 'LX-73_6.jpg']"
Maletín Marta lexon,maletines,LX-74,"Maletín en poliéster 900D de doble función: cargadera de hombro y morral. Cuatro bolsillos externos. Dos bolsillos internos y compartimiento para computador portátil de 15“. Cierre en cremallera parcial. Medidas: 39 cm x 27 cm x 7 cm Marca: Incluye placa metálica de 1,4 cm x 1,4 cm / Láser Unidades por Caja: 12   Unidades  Empaque: 29,0    X 42,0 X 90,0 / 5,2 Kg",https://www.catalogospromocionales.com/p/Maletin-Marta-lexon/8581/107,"['LX-74_1.jpg', 'LX-74_2.jpg', 'LX-74_3.jpg', 'LX-74_4.jpg', 'LX-74_5.jpg', 'LX-74_6.jpg', 'LX-74_7.jpg', 'LX-74_8.jpg']"
Morral Backpack Antirrobo Bobby Bizz,maletines,VA-743,"Elaborado en poliéster de alta calidad, material anti corte, cremalleras escondidas, cintas reflectivas, puerto USB integrado para pilas. El interior incluye compartimiento acolchado para portátil de 15”, para tablets hasta 10”, Diseño original patentado®. No necesitará preocuparse por sus objetos personales ya que este morral antirrobo Bobby dispone de varios bolsillos camuflados. Cambia fácilmente de mochila a maletín. Incluye broche tipo carabinero de seguridad con candado y correa para colgar. Empaque Caja Individual. Medidas: 45 cm x 32 cm x 14 cm Marca: 10 cm / Screen   VER VIDEO  Unidades por Caja: 6   Unidades  Empaque: 68,0    X 44,0 X 47,5 / 11,8 Kg",https://www.catalogospromocionales.com/p/morral-backpack-antirrobo-bobby-bizz/8349/107,"['VA-743_1.jpg', 'VA-743_2.jpg', 'VA-743_3.jpg', 'VA-743_4.jpg', 'VA-743_5.jpg', 'VA-743_6.jpg', 'VA-743_7.jpg', 'VA-743_8.jpg', 'VA-743_9.jpg', 'VA-743_10.jpg', 'VA-743_11.jpg', 'VA-743_12.jpg', 'VA-743_13.jpg']"
Identificador de Maletas con Costurero OFERTA,maletines,PM CP-211,"Identificador de maletas plástico con costurero. Medidas: 0.5 cm x 8.5 cm diámetro Marca: 4 cm / Tampografía Unidades por Caja: 400   Unidades  Empaque: 44,0    X 39,0 X 46,5 / 11,5 Kg",https://www.catalogospromocionales.com/p/Identificador-de-Maletas-con-Costurero/8619/107,"['PM CP-211_1.jpg', 'PM CP-211_2.jpg', 'PM CP-211_3.jpg', 'PM CP-211_4.jpg', 'PM CP-211_5.jpg', 'PM CP-211_6.jpg']"
Bolsa en Yute Petra OFERTA,maletines,PM VA-763,"Bolsa en yute con agarraderas. Medidas: 42 cm x 38,5 cm x 15.5 cm fuelle Marca: 26 cm / Screen Unidades por Caja: 50   Unidades  Empaque: 48,0    X 48,0 X 27,0 / 14,0 Kg",https://www.catalogospromocionales.com/p/Bolsa-en-Yute-Petra/8536/107,"['PM VA-763_1.jpg', 'PM VA-763_2.jpg', 'PM VA-763_3.jpg', 'PM VA-763_4.jpg']"
Cojín Inflable en PVC OFERTA,maletines,PM VA-780,"Cojín inflable con bolsillo interno. Medidas: 31.5 cm x 23,5 cm Marca: 5.5 cm / Tampografía Unidades por Caja: 100   Unidades  Empaque: 35,0    X 19,0 X 28,0 / 8,0 Kg",https://www.catalogospromocionales.com/p/Cojin-Inflable-en-PVC/8613/107,"['PM VA-780_1.jpg', 'PM VA-780_2.jpg', 'PM VA-780_3.jpg', 'PM VA-780_4.jpg', 'PM VA-780_5.jpg']"
Bolsa Laminada en Cambrel Jasper OFERTA,maletines,PM VA-758,"Bolsa en cambrel plastificado mate con fuelle. Resistencia 2Kg Medidas: 40 cm x 29.8 cm x 10 cm fuelle Marca: 15 cm / Screen  Venta mínima y en múltiplos de caja de 200 unidades. Unidades por Caja: 200   Unidades  Empaque: 35,0    X 45,0 X 45,0 / 9,5 Kg",https://www.catalogospromocionales.com/p/Bolsa-Laminada-en-Cambrel-Jasper/8503/107,"['PM VA-758_1.jpg', 'PM VA-758_2.jpg', 'PM VA-758_3.jpg', 'PM VA-758_4.jpg', 'PM VA-758_5.jpg', 'PM VA-758_6.jpg', 'PM VA-758_7.jpg', 'PM VA-758_8.jpg', 'PM VA-758_9.jpg']"
Bolsa en Cambrel OFERTA,maletines,PM VA-770,"Cambrel con estampado y base en PVC. Medidas: 44,5 cm x 34,5 cm x 6,5 cm base Marca: 26 cm / Screen Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Bolsa-en-Cambrel-Jansen/8544/107,"['PM VA-770_1.jpg', 'PM VA-770_2.jpg', 'PM VA-770_3.jpg', 'PM VA-770_4.jpg', 'PM VA-770_5.jpg']"
