name,category,reference,description,url,img_names
Botilito Carabinero PVC 750ml-Producción Nacional,mugs,MU-61,"Botilito en PVC atóxico, tapa plástica y carabinero plástico. 750 ml. Atóxico. Tapa en color Sólido, botilito acabado sólido o acabado translúcido. Medidas: 25 cm x 7 cm diámetro Marca: 8 cm / Screen 20 cm / Serigrafía Contorno 5 cm / Tampografía  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega.   Nota:Colores sólidos: Blanco / Negro Colores translúcidos: Azul / Amarillo / Morado / Naranja / Rojo / Verde / Colores especiales. Las tapas serán todas en colores sólidos. Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/botilito-carabinero-pvc-750ml-produccion-nacional/5820/23,"['MU-61_1.jpg', 'MU-61_2.jpg', 'MU-61_3.jpg', 'MU-61_4.jpg', 'MU-61_5.jpg', 'MU-61_6.jpg', 'MU-61_7.jpg', 'MU-61_8.jpg', 'MU-61_9.jpg']"
Botilito Urban 650 ml (stock telefònicamente),mugs,VA-160,"PVC Atóxico. Opcional: Tapa chupo con cúpula o sin cúpula. Opcional tapa pestaña de cierre a presión. Medidas: 24 cm x 7.5 cm diámetro Marca: 4.5 cm / Tampografía 21.5 cm / Serigrafía Contorno  Ver Tapa Pesta  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega.  Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/botilito-urban-650ml-produccion-nacional/4080/23,['VA-160_1.jpg']
Mug Mocca - 250 ml.,mugs,MU-08,"Mini mug en polipropileno con tapa rosca. La tapa es una tapa protectora, no es tapa de seguridad. Medidas: 14 cm x 5.5 cm diámetro base Marca: 5 cm / Screen Unidades por Caja: 120   Unidades  Empaque: 61,0    X 28,0 X 43,0 / 10,0 Kg",https://www.catalogospromocionales.com/p/mug-mocca-250-ml/4369/23,"['MU-08_1.jpg', 'MU-08_2.jpg', 'MU-08_3.jpg', 'MU-08_4.jpg', 'MU-08_5.jpg', 'MU-08_6.jpg', 'MU-08_7.jpg']"
Tapa en Silicona Para Mug Orbit,mugs,MU-62TS,"No se vende por separado. Ver: MU-62AS Aro Silicona MU-62TP Tapa Plástica MU-62V Vaso Plástico MU-62TS Tapa Silicona Unidades por Caja: 500   Unidades  Empaque: 46,0    X 37,0 X 24,0 / 14,0 Kg",https://www.catalogospromocionales.com/p/tapa-en-silicona-para-mug-orbit/5893/23,['MU-62TS_1.jpg']
Mug Doble Pared en Acero II - 16 Oz.,mugs,VA-97,"Mug acero inoxidable con interior plástico y tapa. Empaque Caja Individual. Medidas: 17.5 cm x 8.5 cm diámetro Marca: 4.7 cm / Tampografía / Láser (líquido oxidante) Unidades por Caja: 50   Unidades  Empaque: 62,5    X 47,5 X 38,0 / 12,9 Kg",https://www.catalogospromocionales.com/p/mug-doble-pared-en-acero-ii-16-oz/1342/23,"['VA-97_1.jpg', 'VA-97_2.jpg', 'VA-97_3.jpg']"
Termo Bopp 600ml OFERTA,mugs,PM MU-30,"En acero. Doble pared, cierre de botón a presión. Empaque Caja Individual. Medidas: 24.5 cm x 8 cm diámetro Marca: 4 cm / Tampografía / Láser Unidades por Caja: 30   Unidades  Empaque: 58,0    X 47,0 X 29,0 / 16,5 Kg",https://www.catalogospromocionales.com/p/termo-bopp-600ml-oferta/4890/23,"['PM MU-30_1.jpg', 'PM MU-30_2.jpg', 'PM MU-30_3.jpg']"
Tapa plastica Para Mug Orbit (Ver MU-62P),mugs,MU-62TP,"No se vende por separado. Ver: MU-62AS Aro Silicona MU-62P Pestaña Plástica MU-62V Vaso Plástico MU-62TS Tapa Silicona Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/tapa-plastica-para-mug-orbit-incluye-mu-62p/5891/23,['MU-62TP_1.jpg']
Termo Zeus 500 mls.,mugs,MU-15,"Termo doble pared en acero inoxidable, tapa rosca y cierre a presión. Con estuche imitación cuero negro. Empaque caja Individual. Medidas: 25.2 cm x 6.8 cm diámetro Marca: 4 cm / Tampografía Unidades por Caja: 24   Unidades  Empaque: 47,0    X 32,0 X 29,0 / 10,5 Kg",https://www.catalogospromocionales.com/p/termo-zeus-500-ml/4432/23,"['MU-15_1.jpg', 'MU-15_2.jpg', 'MU-15_3.jpg', 'MU-15_4.jpg', 'MU-15_5.jpg', 'MU-15_6.jpg', 'MU-15_7.jpg']"
Termo Acrílico Phoenix - 16 Oz,mugs,VA-134,"Termo en acero inoxidable y acrílico. Sin estuche. Medidas: 25 cm X 5.8 cm diámetro Marca: 4.5 cm / Tampografía Unidades por Caja: 36   Unidades  Empaque: 28,0    X 48,0 X 47,0 / 14,4 Kg",https://www.catalogospromocionales.com/p/termo-acrilico-phoenix-16-oz/1676/23,['VA-134_1.jpg']
Mug Topline - 12 Oz.,mugs,VA-216,"Mug acero inoxidable con interior plástico y tapa. Medidas: 18.7 cm x 7.5 cm diámetro Marca: 4.7 cm / Tampografía / Láser (líquido oxidante) Unidades por Caja: 48   Unidades  Empaque: 40,0    X 37,0 X 57,0 / 11,8 Kg",https://www.catalogospromocionales.com/p/mug-topline-12-oz/2844/23,"['VA-216_1.jpg', 'VA-216_2.jpg', 'VA-216_3.jpg', 'VA-216_4.jpg', 'VA-216_5.jpg']"
Minimug en Acero con Tapa - 180ml,mugs,VA-271,"Mug en acero con base y tapa de color. La tapa es una tapa protectora de cierre a presión, no es tapa de seguridad. Empaque Caja Individual. Medidas: 9 cm x 6.5 cm diámetro Marca: 4.5 cm / Tampografía / Láser (líquido oxidante) Unidades por Caja: 100   Unidades  Empaque: 54,0    X 40,0 X 46,0 / 13,5 Kg",https://www.catalogospromocionales.com/p/minimug-en-acero-con-tapa-180ml/3481/23,"['VA-271_1.jpg', 'VA-271_2.jpg', 'VA-271_3.jpg', 'VA-271_4.jpg', 'VA-271_5.jpg', 'VA-271_6.jpg', 'VA-271_7.jpg', 'VA-271_8.jpg']"
Aro de Silicona Para Mug Orbit,mugs,MU-62AS,"No se vende por separado. Ver: MU-62P Pestaña Plástica MU-62TP Tapa Plástica MU-62V Vaso Plástico MU-62TS Tapa Silicona Unidades por Caja: 1000   Unidades  Empaque: 46,0    X 37,0 X 20,0 / 12,5 Kg",https://www.catalogospromocionales.com/p/aro-de-silicona-para-mug-orbit/5890/23,['MU-62AS_1.jpg']
Termo Bopp 600ml OFERTA,mugs,PM MU-30,"En acero. Doble pared, cierre de botón a presión. Empaque Caja Individual. Medidas: 24.5 cm x 8 cm diámetro Marca: 4 cm / Tampografía / Láser Unidades por Caja: 30   Unidades  Empaque: 58,0    X 47,0 X 29,0 / 16,5 Kg",https://www.catalogospromocionales.com/p/termo-bopp-600ml-oferta/4890/23,"['PM MU-30_1.jpg', 'PM MU-30_2.jpg', 'PM MU-30_3.jpg']"
Pestaña plastica Para Mug Orbit,mugs,MU-62P,"No se vende por separado. Ver: MU-62AS Aro Silicona MU-62TP Tapa Plástica MU-62V Vaso Plástico MU-62TS Tapa Silicona Unidades por Caja: 2000   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/pestana-plastica-para-mug-orbit/5892/23,['MU-62P_1.jpg']
Mug Plastico Orbit 12oz - Producción Nacional,mugs,MU-62V,"Vaso blanco en polipropileno o vaso natural polipropileno y mezcla con material ecológico en fibrade trigo (50%-60% aprox). El porcentaje de material ecológico tiene un promedio de biodegradabilidad de 2-3 años después del fin de su vida útil. Opcional: Tapa de silicona y tapa en polipropileno con pestaña giratoria de producción nacional. La tapa es para protección, no es de seguridad. Medidas: 10.8 cm x 8.5 cm diámetro Marca: 5 cm / Screen / Tampografía en vaso / Tampografía en silicona a una tinta en el aro de silicona  **Para el material en polipropileno+fibra de trigo puede haber variación en el tono de los colores debido a la reacción del tipo de material y los colorantes usados en la fabricación**  Ver: MU-62P Pestaña Plástica MU-62TP Tapa Plástica MU-62AS Aro Silicona MU-62TS Tapa Silicona Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/mug-plastico-orbit-12oz-produccion-nacional/5889/23,"['MU-62V_1.jpg', 'MU-62V_2.jpg', 'MU-62V_3.jpg', 'MU-62V_4.jpg', 'MU-62V_5.jpg', 'MU-62V_6.jpg', 'MU-62V_7.jpg', 'MU-62V_8.jpg', 'MU-62V_9.jpg', 'MU-62V_10.jpg', 'MU-62V_11.jpg', 'MU-62V_12.jpg', 'MU-62V_13.jpg', 'MU-62V_14.jpg', 'MU-62V_15.jpg', 'MU-62V_16.jpg', 'MU-62V_17.jpg']"
Vaso Circular 320 ML (stock telefònicamente),mugs,VA-176,"Vaso en SAN. Apto para microondas. Resistente al rayado. Medidas: 9 cm x 7.5 cm diámetro base x 8.5 cm diámetro superior Marca: 4 cm / Tampografía Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/vaso-circular-320ml-produccion-nacional/2374/23,['VA-176_1.jpg']
Mug Cerámica Sublimación Magic Color 11oz,mugs,MU-05,"Al agregar una bebida caliente, muestra la imagen impresa. Al enfriarse su contenido, retoma el color original. No es apto para uso en Horno Microondas. Medidas: 8 cm diámetro x 9.5 cm  Nota Importante: Dependiendo de los colores del logo, es posible que los tonos más oscuros sean visibles cuando el mug está frío.  Venta mínima y en múltiplos de caja de 36 unidades.  Unidades por Caja: 36   Unidades  Empaque: 31,0    X 28,0 X 39,5 / 13,0 Kg",https://www.catalogospromocionales.com/p/mug-ceramica-sublimacion-magic-color-11oz/4064/23,"['MU-05_1.jpg', 'MU-05_2.jpg', 'MU-05_3.jpg', 'MU-05_4.jpg', 'MU-05_5.jpg', 'MU-05_6.jpg', 'MU-05_7.jpg']"
Mug Cerámica Redondo 11Oz,mugs,VA-03,"Cerámica. Apto para microondas y lavavajillas. Medidas: 10 cm x 7.5 cm diámetro  Venta mínima y en múltiplos de caja de 36 unidades. Unidades por Caja: 36   Unidades  Empaque: 41,0    X 26,0 X 37,0 / 13,5 Kg",https://www.catalogospromocionales.com/p/mug-ceramica-redondo-11oz/414/23,"['VA-03_1.jpg', 'VA-03_2.jpg', 'VA-03_3.jpg', 'VA-03_4.jpg', 'VA-03_5.jpg', 'VA-03_6.jpg', 'VA-03_7.jpg', 'VA-03_8.jpg']"
Mug para sublimación 10oz,mugs,MU-20,"Mug en cerámica. Apto para uso en Horno microondas. Medidas: 11 cm x 7.5 cm diámetro  Venta mínima y en múltiplos de caja de 36 unidades.  Unidades por Caja: 36   Unidades  Empaque: 3,5    X 26,0 X 36,0 / 13,0 Kg",https://www.catalogospromocionales.com/p/mug-para-sublimacion-10oz/4849/23,"['MU-20_1.jpg', 'MU-20_2.jpg']"
Mug Cerámica para Sublimación con Cuchara 11 oz,mugs,MU-34,"Mug en cerámica. Apto para uso en Horno microondas. Medidas: 10 cm x 8.2 cm de diámetro  Venta mínima y en múltiplos de caja de 36 unidades.  Unidades por Caja: 36   Unidades  Empaque: 35,5    X 31,0 X 41,0 / 13,0 Kg",https://www.catalogospromocionales.com/p/mug-ceramica-para-sublimacion-con-cuchara-11-oz/5104/23,"['MU-34_1.jpg', 'MU-34_2.jpg', 'MU-34_3.jpg', 'MU-34_4.jpg', 'MU-34_5.jpg']"
Mug Cerámica para Sublimación I 11oz,mugs,MU-03,"Mug en cerámica. Apto para uso en microondas. Medidas: 9.7 cm x 8.3 cm diámetro Marca: Una cara / Contorno / Sublimación  Venta mínima y en múltiplos de caja de 36 unidades.  Unidades por Caja: 36   Unidades  Empaque: 32,0    X 28,0 X 42,0 / 13,0 Kg",https://www.catalogospromocionales.com/p/mug-ceramica-para-sublimacion-i-11oz/4065/23,"['MU-03_1.jpg', 'MU-03_2.jpg', 'MU-03_3.jpg', 'MU-03_4.jpg', 'MU-03_5.jpg', 'MU-03_6.jpg', 'MU-03_7.jpg', 'MU-03_8.jpg', 'MU-03_9.jpg']"
