name,category,reference,description,url,img_names
Careta Facial Plástica Big Logo Infantil -Prod Nal,confeccion,CP-259-1,"Protector plástico de producción nacional elaborado en Vipack Atóxico Farmacéutico antiempañante súper transparente (Calibre 260). Con elástico de sujeción en la cabeza y cierre en velcro. Práctico para cargar y usar en espacios públicos o en supermercados, bancos, transporte público, etc. y evitar salpicaduras de fluidos corporales. Reutilizable (se sugiere enjuagar con jabón, colocar bajo el chorro de agua y dejar secar a temperatura ambiente antes y después de cada uso). Disponible en 4 diseños predeterminados.No reemplaza el uso del tapabocas. No estéril, Talla única. Empaque bolsa individual. Artículo para uso personal, no se admiten cambios/devoluciones. Medidas: 32.5 cm x 21.7 cm Marca: 32.5 cm x 4 cm / Impresión digital full color sobre rígidos   Ficha Técnica Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/careta-facial-plastica-big-logo-infantil-produccion-nacional/9477/12,"['CP-259-1_1.jpg', 'CP-259-1_2.jpg', 'CP-259-1_3.jpg', 'CP-259-1_4.jpg']"
Careta Facial Plástica Big Logo Adulto - Prod Nal,confeccion,CP-259,"Protector plástico de producción nacional elaborado en Vipack Atóxico Farmacéutico antiempañante súper transparente (Calibre 260). Con elástico de sujeción en la cabeza. Práctico para cargar y usar en espacios públicos o en supermercados, bancos, transporte público, etc. y evitar salpicaduras de fluidos corporales. Reutilizable (se sugiere enjuagar con jabón, colocar bajo el chorro de agua y dejar secar a temperatura ambiente antes y después de cada uso). No reemplaza el uso del tapabocas. No estéril, Talla única. Empaque bolsa individual. Artículo para uso personal, no se admiten cambios/devoluciones. Medidas: 37 cm x 24.1 cm Marca:37 cm x 4 cm / Impresión digital full color sobre rígidos   Ficha Técnica Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/careta-facial-plastica-big-logo-adulto-produccion-nacional/9476/12,"['CP-259_1.jpg', 'CP-259_2.jpg', 'CP-259_3.jpg', 'CP-259_4.jpg']"
Cuello Multifuncional para Sublimación,confeccion,CP-204,"Cuello multifuncional en poliéster para sublimación. Con múltiples usos: bufanda, máscara, banda para el cabello. Tubular, sin costuras laterales. Medidas: 49~50 cm x 24.5 cm Marca: Sublimación  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega. Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Cuello-Multifuncional-para-Sublimacion/8689/12,"['CP-204_1.jpg', 'CP-204_2.jpg', 'CP-204_3.jpg', 'CP-204_4.jpg', 'CP-204_5.jpg', 'CP-204_6.jpg', 'CP-204_7.jpg', 'CP-204_8.jpg', 'CP-204_9.jpg', 'CP-204_10.jpg', 'CP-204_11.jpg', 'CP-204_12.jpg', 'CP-204_13.jpg', 'CP-204_14.jpg', 'CP-204_15.jpg', 'CP-204_16.jpg']"
Camisetas Ecológicas Planet Shirt,confeccion,PLANET-SH,"Nuestras camisetas Planet Shirt son prendas ecológicas, el hilo con el cual se elaboran ha sido fabricado con 50% de algodón reciclado y 50% botellas de PET recicladas. Le estamos devolviendo al planeta una posibilidad de recuperarse. En el proceso industrial de la fabricación del hilo para las camisetas Planet Shirt se utilizó: Cero litros de agua, lo que significa un ahorro de 1.200 litros. 0% de productos químicos. Se disminuye la liberación de gases de efecto invernadero.  VER VIDEO  Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Camisetas-Ecologicas-Planet-Shirt/8834/12,"['PLANET-SH_1.jpg', 'PLANET-SH_2.jpg', 'PLANET-SH_3.jpg', 'PLANET-SH_4.jpg', 'PLANET-SH_5.jpg', 'PLANET-SH_6.jpg']"
Gorro Desechable con Resorte - Producción Nacional,confeccion,CP-244,"Gorro desechable de producción nacional, para proteger el cabello de suciedad y proteger los ambientes cerrados de la contaminación exterior y de cabellos. 100% polipropileno virgen 40 gramos (tela tipo SS) con resorte interior. No estéril. Talla única. Empaque bolsa Individual. Artículo para uso personal, no se admiten cambios/devoluciones Medidas: 26 cm diámetro (Tolerancia ± 1cm) / Peso: 6g±5% Sin Marca   Producto con condiciones especiales de alistamiento, consulte con su asesora tiempos de entrega Unidades por Caja: 1000   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/gorro-desechable-con-resorte-produccion-nacional/9454/12,"['CP-244_1.jpg', 'CP-244_2.jpg', 'CP-244_3.jpg']"
Tapabocas Desechable TERMOSELLADO Adulto-Prod Nal,confeccion,CP-270,"Tapabocas desechable TERMOSELLADO de 3 pliegues con elástico y clip nasal, elaborado con 3 capas de protección. Sellado con electro frecuencia, doble tela y capa de filtro interior. Ligero, fabricado en tela no tejida. No estéril. Talla única. Producción Nacional Venta en caja de 50 unidades. Artículo para uso personal, no se admiten cambios/devoluciones. Medidas: 17.5 cm X 9.5 cm Sin Marca  Opciones: 3 CAPAS( incluido filtro de tela no tejida de 18gr) Con clip nasal, SIN empaque individual Ficha técnica  3 CAPAS( incluido filtro de tela no tejida de 25gr Meltblown) Con clip nasal, SIN empaque individual Ficha técnica  Bolsa Individual costo adicional Tapabocas Infantil Cotización especial Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/tapabocas-desechable-termosellado-adulto-produccion-nacional/9616/12,"['CP-270_1.jpg', 'CP-270_2.jpg']"
Toalla en Microfibra Multiusos,confeccion,CP-203,"Toalla en microfibra especial 87.92% poliéster, 12.08% poliamida. Secado rápido: 4 veces más rápido que una toalla normal. Espacio mínimo: una sexta parte del peso de una toalla convencional. Máxima absorción con un material ligero. Antibacterial. Ideal para gimnasio, paseos, viajes, deporte. Con bolsa en poliéster para cargar. Medidas: 79 cm x 100 cm (bolsa de cargar cuadrada) / 30 cm x 80 cm (bolsa de cargar con cordón) Marca: 10 cm / Screen en el estuche  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega.    Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/Toalla-en-Microfibra-Multiusos/8688/12,"['CP-203_1.jpg', 'CP-203_2.jpg', 'CP-203_3.jpg', 'CP-203_4.jpg', 'CP-203_5.jpg', 'CP-203_6.jpg', 'CP-203_7.jpg', 'CP-203_8.jpg']"
Toallas 100% algodón - Producción Nacional,confeccion,TOALLAS,"Toallas 100% algodón. Color blanco únicamente. Medidas: 30 x 30 cm fileteadas. Marca: Se define por puntadas / Bordado  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega. Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/toallas-100-algodon-produccion-nacional/7689/12,['TOALLAS_1.jpg']
Camiseta Polo Golf Callaway,confeccion,CW-02,"100% poliéster. Logo bordado Callaway en la manga derecha y en la parte posterior del cuello. Absorbe la humedad. Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/camiseta-polo-golf-callaway/4161/12,['CW-02_1.jpg']
Toalla Golf /Toalla de mano Tundida (acabado fino),confeccion,CP-168,"Toalla tundida 100% algodón. 380 gramos. Acabado fino. Opciones: toalla de mano abierta o toalla de Golf 2 cuerpos con herraje. Material Importado. Confección nacional. Medidas: Toalla de mano: 64 cm x 38.5 cm. Toalla de Golf 2 cuerpos: 64 cm x 19 cm Marca: Se define por puntadas / Bordado 13 cm / Screen  Producto con condiciones especiales de alistamiento,consulte con su asesora el tiempo de entrega. Unidades por Caja: 0   Unidades  Empaque: 0,0    X 0,0 X 0,0 / 0,0 Kg",https://www.catalogospromocionales.com/p/toalla-golf-toalla-de-mano-tundida-acabado-fino/7379/12,"['CP-168_1.jpg', 'CP-168_2.jpg', 'CP-168_3.jpg', 'CP-168_4.jpg']"
